roll_number,department,credit,course_name,course_type,grade
310604,EE,4,CSE625,alc,CC
208100,EE,6,EE294,honours,BB
881983,MA,3,MA776,honours,CC
628849,MA,6,IE172,alc,AB
203200,CH,4,EP309,flexible_elective,BC
208100,EE,8,EP950,hasmed_elective,AA
379479,MA,3,CE462,alc,AA
626000,EC,4,MM435,department_elective,BB
981238,MM,8,MM827,core,AB
143142,CSE,6,EC942,hasmed_elective,AP
782129,MA,8,MA211,core,AB
358405,MA,8,IE348,flexible_elective,BB
721490,EP,4,EP593,core,CC
194063,EP,4,CH883,department_elective,BB
993835,CE,4,CE883,core,AA
465496,MA,3,CE116,flexible_elective,AP
327122,MM,8,EP458,flexible_elective,BC
488661,EE,4,ME664,alc,BB
879634,EP,4,MA347,department_elective,BB
955757,MM,6,MM447,core,AA
282482,MM,6,EE402,alc,BC
485484,MM,4,MA631,alc,AA
581858,MA,6,MA304,honours,AB
485484,MM,4,ME197,department_elective,AP
582912,CH,8,MA871,flexible_elective,AA
782129,MA,8,IE744,alc,AA
721490,EP,4,IE330,alc,AP
362471,EE,3,EP513,minor,AA
841365,MA,6,CE214,flexible_elective,BB
458200,EC,8,CH731,minor,BB
283796,ME,8,EE615,minor,AB
124663,EE,8,EE596,honours,AP
995208,ME,8,MM350,flexible_elective,BC
265922,EP,6,EC478,department_elective,AP
845623,EE,3,CH698,minor,AP
581858,MA,8,EP630,department_elective,BB
816041,MA,6,MA132,department_elective,BB
781075,CE,3,IE898,flexible_elective,BB
488661,EE,6,EE198,core,AB
381227,CE,6,EP243,flexible_elective,BB
775967,EC,4,MM962,hasmed_elective,AA
381526,CE,4,CE323,honours,AP
478606,CE,6,EP696,department_elective,AA
461584,EE,3,MA749,department_elective,BB
461584,EE,3,EE632,core,AP
781075,CE,3,MA382,flexible_elective,AA
680096,CH,3,CH234,honours,BC
534763,MA,3,EC691,department_elective,BC
589528,EE,8,EE841,honours,AP
145372,EP,8,CSE107,department_elective,CC
488661,EE,3,EE714,department_elective,AP
970791,MA,3,IE758,alc,BC
388969,CSE,3,EP395,alc,AB
993835,CE,8,MA214,department_elective,AA
582912,CH,3,CH556,honours,BB
998293,ME,8,EC920,alc,BB
214270,CH,6,CH852,honours,BC
788020,CE,3,CE381,core,AP
143856,CE,8,CSE859,department_elective,BC
703403,EC,6,CSE932,minor,BB
194063,EP,3,EP719,core,BC
581065,EP,6,ME849,alc,AB
138296,MM,3,MM214,honours,AA
692318,CSE,3,MM479,alc,AA
981238,MM,3,CSE689,minor,BC
971123,MA,3,MM385,alc,AA
993835,CE,3,EC446,flexible_elective,AA
773982,EE,6,CH495,department_elective,CC
379479,MA,8,CSE538,minor,AP
270007,IE,8,MA365,hasmed_elective,BC
971123,MA,3,ME258,hasmed_elective,AP
608952,EP,8,MM517,hasmed_elective,BB
534763,MA,6,EE393,hasmed_elective,BB
628849,MA,6,MA950,honours,AB
718510,EP,8,EP921,core,AP
282482,MM,6,EC746,flexible_elective,CC
787967,EC,6,CSE182,department_elective,AA
283796,ME,3,ME552,honours,AB
995208,ME,6,CE921,alc,BC
283796,ME,8,ME464,honours,AP
478606,CE,3,CSE352,minor,BC
582912,CH,3,CE133,hasmed_elective,CC
879634,EP,3,MM321,minor,AP
870642,MM,8,MM144,core,CC
879634,EP,3,MA245,flexible_elective,AB
485484,MM,6,MM865,alc,AP
482623,IE,4,CH220,alc,AB
159438,EE,8,MA621,department_elective,AA
265922,EP,8,EP803,core,BC
144528,ME,3,CSE342,hasmed_elective,BC
391848,ME,3,CH441,hasmed_elective,BB
199713,EE,4,CE880,hasmed_elective,BB
907454,CSE,4,EE485,minor,CC
150503,CH,6,CH463,core,CC
630568,EP,6,MA555,hasmed_elective,BC
788020,CE,3,CE944,honours,CC
283796,ME,6,ME898,core,AP
517837,CH,3,MM227,minor,AB
301135,IE,4,IE879,honours,AB
500658,CE,4,EP815,department_elective,BC
851029,CSE,4,EE330,hasmed_elective,CC
461584,EE,8,IE825,minor,CC
138296,MM,8,IE658,hasmed_elective,BC
388969,CSE,6,CSE217,core,BB
310604,EE,4,CH467,hasmed_elective,BC
283796,ME,3,EE578,department_elective,AP
613401,CE,6,MM222,hasmed_elective,BB
626000,EC,3,IE130,hasmed_elective,BC
851029,CSE,4,CSE156,department_elective,AP
836431,EE,4,MM732,minor,CC
810863,CE,4,CSE559,minor,CC
907454,CSE,6,CH918,hasmed_elective,AP
955757,MM,3,MM452,honours,AB
845623,EE,8,EC997,alc,BB
478606,CE,8,CH904,flexible_elective,AB
681499,CH,6,CH560,core,AP
381526,CE,3,CE825,honours,BC
836881,MM,4,CH464,alc,CC
998293,ME,8,MA366,hasmed_elective,BB
716985,MM,8,MA406,alc,AB
159438,EE,6,EE411,core,AA
145372,EP,6,MA563,minor,BB
870642,MM,8,CSE471,flexible_elective,AB
845623,EE,4,CSE950,hasmed_elective,AA
836881,MM,6,CSE574,minor,AB
124663,EE,3,CE748,flexible_elective,AP
143856,CE,4,CE692,core,BB
124663,EE,4,EE891,core,AA
282482,MM,4,EC349,minor,AP
364146,MA,3,MA527,core,CC
716985,MM,4,CH349,flexible_elective,BC
787967,EC,6,EC754,honours,AB
851029,CSE,4,MM753,department_elective,AP
845623,EE,6,MA816,hasmed_elective,CC
986057,ME,8,EE408,department_elective,BC
998293,ME,8,EP982,alc,AP
150503,CH,4,CH547,core,BB
907454,CSE,6,MM301,alc,AB
845623,EE,3,EE386,core,BB
836431,EE,4,EE828,honours,AP
294697,MM,4,MM925,alc,AP
955757,MM,3,ME555,alc,AP
597353,CSE,8,CH527,minor,AP
214270,CH,4,IE640,minor,AB
265922,EP,3,EP800,core,AB
681499,CH,3,CE824,minor,CC
845623,EE,3,ME183,minor,AB
282482,MM,4,ME561,flexible_elective,BC
597353,CSE,4,ME119,minor,CC
973158,EE,4,EE415,hasmed_elective,BB
681499,CH,4,CSE400,hasmed_elective,BB
847809,IE,3,CE392,flexible_elective,BC
845623,EE,8,MA298,alc,CC
907454,CSE,3,EC333,hasmed_elective,BC
180828,CSE,6,CSE913,core,AA
327122,MM,3,MM683,core,CC
788020,CE,3,IE676,hasmed_elective,CC
816041,MA,4,MA249,alc,AP
993835,CE,8,ME548,department_elective,BC
344265,CSE,4,EP491,department_elective,AP
282482,MM,3,CH225,alc,AP
888886,CE,4,EC552,alc,BC
534763,MA,8,IE622,hasmed_elective,CC
143142,CSE,8,EP294,department_elective,AB
907454,CSE,3,EP258,department_elective,AP
750259,MM,6,EE570,department_elective,CC
388969,CSE,3,MM710,minor,BC
588946,MA,8,MA639,honours,BB
194063,EP,4,CE833,minor,AB
310604,EE,8,MA265,flexible_elective,BC
588946,MA,3,CSE110,department_elective,AB
124663,EE,3,ME914,hasmed_elective,AP
995208,ME,8,IE245,alc,AA
465496,MA,3,IE457,minor,AA
750259,MM,6,MM136,honours,AP
150503,CH,3,CH855,core,BB
582912,CH,3,EE134,minor,CC
841365,MA,6,MA305,department_elective,CC
329535,EC,4,IE245,alc,BC
995208,ME,3,EC547,hasmed_elective,CC
733782,CH,3,CH783,core,BC
265922,EP,6,EP344,honours,BC
973158,EE,8,CSE837,flexible_elective,AP
608522,EC,3,EC264,honours,AA
214270,CH,8,EC584,hasmed_elective,AB
721490,EP,4,ME182,alc,BC
721490,EP,4,CH522,department_elective,CC
214270,CH,3,EP758,alc,BC
716985,MM,8,CE181,minor,AA
888886,CE,8,CE252,core,AA
879634,EP,6,EP878,honours,AA
847809,IE,8,MM272,alc,BB
207443,ME,6,MA199,minor,AA
608952,EP,6,CSE501,department_elective,AP
589528,EE,8,EE788,honours,BB
810863,CE,8,MM272,minor,BC
881983,MA,6,MA129,core,BB
265922,EP,6,EC482,minor,BB
971123,MA,8,IE952,flexible_elective,BB
718510,EP,6,EE128,hasmed_elective,AB
207443,ME,4,MM380,flexible_elective,BB
310604,EE,4,ME944,minor,AA
888886,CE,6,MA860,alc,BC
879634,EP,8,EP739,core,BB
500658,CE,4,IE869,flexible_elective,BB
721490,EP,3,CH823,flexible_elective,CC
521087,CSE,3,MM947,minor,BB
626000,EC,6,EE348,hasmed_elective,AP
960395,EE,8,MA366,minor,CC
282482,MM,6,MM640,honours,CC
721490,EP,6,EP373,core,AA
845623,EE,4,IE102,flexible_elective,AB
458200,EC,3,EP969,minor,BC
971123,MA,6,MA486,core,AB
582912,CH,6,CSE945,alc,AB
482623,IE,8,CH548,flexible_elective,AB
144528,ME,8,MA575,minor,BC
973158,EE,6,EP968,alc,AB
836431,EE,3,EC163,flexible_elective,BC
721490,EP,6,EE282,hasmed_elective,AB
810863,CE,3,ME928,flexible_elective,BB
630568,EP,6,CE251,hasmed_elective,BC
294697,MM,6,CSE511,alc,BC
836881,MM,8,IE439,hasmed_elective,AB
138296,MM,8,MA771,department_elective,AB
388969,CSE,8,MM861,alc,BB
597353,CSE,4,CSE979,honours,BB
521087,CSE,4,IE885,minor,BB
879634,EP,6,EP150,flexible_elective,AA
871746,IE,6,EC999,alc,AP
194063,EP,6,EP992,hasmed_elective,AA
207443,ME,3,CE977,department_elective,BB
517837,CH,4,IE644,alc,AA
836431,EE,6,CSE949,minor,BC
775967,EC,8,EC468,hasmed_elective,AP
143856,CE,4,ME161,hasmed_elective,CC
159438,EE,8,EE198,core,AP
928288,CSE,4,IE964,hasmed_elective,CC
788020,CE,4,CE930,hasmed_elective,BC
203200,CH,6,EP981,minor,AA
928288,CSE,3,CSE840,core,CC
207443,ME,3,MM576,flexible_elective,BB
626000,EC,6,EC366,hasmed_elective,BB
775967,EC,8,ME364,alc,AA
534763,MA,3,MA988,honours,BB
995208,ME,4,CSE502,minor,CC
145372,EP,6,EP572,honours,AB
364146,MA,8,MA822,honours,BB
265922,EP,4,ME624,flexible_elective,BB
138296,MM,6,IE483,department_elective,BC
608522,EC,8,MM189,alc,AB
630568,EP,4,MA607,department_elective,AA
283796,ME,4,MA788,flexible_elective,AB
630568,EP,4,CE643,minor,BB
465496,MA,8,ME600,minor,AA
613401,CE,6,CE895,flexible_elective,AP
482623,IE,3,IE176,honours,AP
482623,IE,6,MA328,department_elective,BB
180828,CSE,3,CSE781,core,CC
301135,IE,4,MA121,flexible_elective,AP
847809,IE,4,IE632,core,AP
571782,ME,3,CH744,minor,AA
381227,CE,3,MM528,minor,CC
329535,EC,6,EP619,flexible_elective,BC
628849,MA,4,EC337,minor,BC
465496,MA,6,CE945,flexible_elective,BB
716985,MM,4,MM646,honours,CC
381227,CE,6,CE198,core,AA
571782,ME,3,CE819,alc,AB
458200,EC,3,EP373,alc,AA
517837,CH,4,CH615,alc,BC
608522,EC,4,CE669,alc,AA
572815,CSE,3,EE500,department_elective,BB
613401,CE,4,CE708,honours,CC
773982,EE,3,EC873,flexible_elective,BB
588946,MA,8,ME284,minor,CC
364146,MA,6,MA953,core,AA
871746,IE,6,ME173,hasmed_elective,AB
327122,MM,3,IE234,hasmed_elective,CC
581858,MA,8,MA359,core,AA
572815,CSE,6,EE995,flexible_elective,BB
214270,CH,8,CE355,minor,AB
344265,CSE,4,CSE329,core,BB
888886,CE,3,CE374,core,BB
907454,CSE,6,MA819,department_elective,AB
461971,CE,3,EC272,alc,BC
143142,CSE,8,CSE514,honours,AA
461584,EE,3,EE340,flexible_elective,AA
327122,MM,4,CSE443,flexible_elective,AB
681499,CH,4,CH242,core,AB
847809,IE,3,MM468,alc,CC
998293,ME,3,ME257,honours,CC
998293,ME,4,CH432,alc,AP
379479,MA,4,CH539,minor,AA
461584,EE,3,EC997,flexible_elective,BB
362471,EE,3,EE174,core,CC
283796,ME,3,CSE529,alc,AA
841365,MA,3,EP113,department_elective,BC
608522,EC,3,CH448,department_elective,AP
681499,CH,6,CH809,core,BC
294697,MM,3,MM514,core,BB
681499,CH,4,EE428,department_elective,AP
581858,MA,6,EC477,hasmed_elective,CC
581065,EP,8,CH926,minor,BC
881983,MA,3,ME159,alc,BC
680096,CH,6,CH634,core,CC
879634,EP,8,ME115,minor,CC
488661,EE,8,EE332,alc,BC
870642,MM,4,IE340,alc,AA
364146,MA,6,IE533,alc,AA
773982,EE,8,EE790,honours,AA
788020,CE,6,MA336,minor,BB
847809,IE,6,CSE598,alc,AP
787967,EC,3,MA286,flexible_elective,AA
571782,ME,6,MM973,alc,BC
194063,EP,4,EP450,honours,AA
836881,MM,6,MA282,alc,AB
681499,CH,3,MM307,hasmed_elective,AB
960395,EE,4,MM774,alc,BC
971123,MA,4,MA564,core,BC
310604,EE,6,CSE434,flexible_elective,AP
589528,EE,3,ME384,hasmed_elective,BB
358405,MA,4,ME464,flexible_elective,AA
270007,IE,3,IE627,core,BB
630568,EP,6,EP764,flexible_elective,BC
597353,CSE,3,EP447,alc,BB
150503,CH,3,CH754,honours,BB
888886,CE,3,EC609,department_elective,BC
998293,ME,4,ME216,core,AA
973158,EE,3,EE100,honours,BC
344265,CSE,3,CSE356,honours,AB
970791,MA,3,MA875,honours,AP
680096,CH,6,CE339,flexible_elective,AB
973158,EE,3,CE793,alc,BC
461584,EE,8,EE676,hasmed_elective,AP
588946,MA,4,CSE334,department_elective,CC
327122,MM,4,MM992,honours,AB
998293,ME,8,ME867,honours,AP
214270,CH,8,IE570,hasmed_elective,CC
283796,ME,8,EP954,alc,AP
998293,ME,8,IE549,department_elective,AP
282482,MM,8,CE341,hasmed_elective,AA
589528,EE,4,EE997,core,AP
986057,ME,3,ME421,honours,AB
613401,CE,8,CE796,core,AA
143856,CE,3,ME997,minor,AP
482623,IE,3,CSE751,department_elective,AA
681499,CH,4,CE946,department_elective,AP
841365,MA,4,MM975,hasmed_elective,BC
810863,CE,6,EP694,flexible_elective,BB
986057,ME,3,ME837,honours,AP
960395,EE,3,ME264,minor,CC
981238,MM,4,CSE642,flexible_elective,BC
888886,CE,8,CSE679,department_elective,AA
836431,EE,6,EE892,flexible_elective,AB
716985,MM,6,MA614,department_elective,BB
465496,MA,4,MA961,honours,AP
995208,ME,8,EE547,hasmed_elective,BB
787967,EC,8,CSE589,department_elective,AA
775967,EC,3,MA225,minor,BB
810863,CE,6,CE447,core,CC
692318,CSE,6,CSE211,core,AB
180828,CSE,6,EP870,hasmed_elective,BC
381526,CE,8,MM867,minor,AB
207443,ME,4,ME459,department_elective,BC
750259,MM,8,CSE347,alc,BB
733782,CH,8,CSE437,minor,AB
283796,ME,4,CE497,flexible_elective,AB
391848,ME,8,MA711,flexible_elective,BC
282482,MM,4,MM851,core,AP
834515,MA,3,MA871,core,CC
143856,CE,3,CE978,core,BC
881983,MA,3,MA740,flexible_elective,BB
613401,CE,6,MA677,flexible_elective,AB
692318,CSE,4,EP582,minor,BC
214270,CH,8,EP167,minor,BB
388969,CSE,4,CSE765,department_elective,BB
970791,MA,8,MA263,core,AA
816041,MA,6,CH901,flexible_elective,AP
993835,CE,4,CSE726,minor,CC
851029,CSE,3,CSE543,core,BB
461971,CE,6,EP135,flexible_elective,BC
358405,MA,3,MA397,honours,BB
358405,MA,4,EP991,department_elective,BB
485484,MM,3,MM385,honours,BB
597353,CSE,3,MM771,hasmed_elective,BB
692318,CSE,3,CE361,alc,BC
379479,MA,8,CH396,department_elective,BC
344265,CSE,4,ME338,minor,CC
597353,CSE,6,CSE923,hasmed_elective,BC
993835,CE,4,CE110,core,BB
214270,CH,3,CSE771,alc,CC
588946,MA,4,EC216,flexible_elective,BB
788020,CE,3,EE451,hasmed_elective,AB
265922,EP,4,ME843,department_elective,AB
588946,MA,3,EE908,flexible_elective,AB
703403,EC,8,EE992,alc,CC
628849,MA,8,MA249,hasmed_elective,BB
816041,MA,4,MA495,core,AB
138296,MM,8,CE403,alc,AA
847809,IE,8,MA918,alc,AP
391848,ME,4,MM977,hasmed_elective,BB
981238,MM,6,MM970,core,CC
613401,CE,3,EP271,minor,AA
716985,MM,8,CSE928,department_elective,BB
358405,MA,3,MA149,core,BC
194063,EP,3,MA898,hasmed_elective,BC
955757,MM,3,EP525,hasmed_elective,BB
500658,CE,3,CE156,honours,BC
773982,EE,8,CE532,alc,AA
681499,CH,8,MM771,hasmed_elective,AB
970791,MA,6,EE971,hasmed_elective,BB
986057,ME,3,MA939,flexible_elective,AP
608952,EP,8,EC221,flexible_elective,AB
310604,EE,3,EE142,honours,BB
836881,MM,4,MM415,honours,AB
581858,MA,8,IE216,alc,CC
788020,CE,8,EP515,alc,AP
478606,CE,8,ME808,alc,AB
834515,MA,8,MA879,core,AP
834515,MA,3,EP397,flexible_elective,BC
194063,EP,4,CE845,hasmed_elective,AB
816041,MA,3,MA606,honours,AA
461584,EE,8,CE724,flexible_elective,BC
773982,EE,3,EP598,department_elective,BB
718510,EP,8,EP175,core,AP
180828,CSE,6,IE282,minor,AP
847809,IE,3,MA986,hasmed_elective,BC
534763,MA,4,MA376,core,AA
391848,ME,4,CH333,flexible_elective,AP
159438,EE,6,MM358,alc,AP
208100,EE,8,CE140,minor,AP
465496,MA,3,CE199,minor,AB
208100,EE,3,CH423,minor,BB
971123,MA,4,MA135,honours,AB
572815,CSE,3,EE521,flexible_elective,CC
626000,EC,3,EC126,core,BB
871746,IE,6,IE353,core,BC
630568,EP,4,CH520,department_elective,BB
581858,MA,8,CE458,department_elective,AA
960395,EE,8,MA709,alc,BB
143856,CE,8,EE476,department_elective,AB
517837,CH,3,CH809,flexible_elective,AA
971123,MA,3,CSE323,minor,BC
841365,MA,4,MA558,honours,BB
294697,MM,3,MM378,honours,AP
488661,EE,4,CSE207,department_elective,AA
810863,CE,3,CSE835,alc,CC
879634,EP,4,ME183,alc,AB
787967,EC,3,EC350,core,AA
144528,ME,4,EP461,hasmed_elective,AA
836881,MM,6,MM390,alc,BB
993835,CE,3,ME522,alc,AA
733782,CH,4,IE239,minor,AA
521087,CSE,3,ME950,flexible_elective,BB
143142,CSE,4,CSE193,honours,BB
159438,EE,8,EE693,core,AP
388969,CSE,4,CSE532,core,CC
364146,MA,8,EC198,alc,BC
488661,EE,3,CH764,alc,AB
329535,EC,6,MA399,flexible_elective,CC
138296,MM,8,ME524,department_elective,BC
145372,EP,3,MM178,department_elective,BB
871746,IE,4,ME347,department_elective,CC
733782,CH,8,MM532,flexible_elective,AP
461971,CE,8,IE819,minor,CC
208100,EE,6,EC249,hasmed_elective,AA
358405,MA,4,MA587,honours,AB
847809,IE,4,IE458,flexible_elective,BB
329535,EC,3,IE477,flexible_elective,AA
283796,ME,4,EE945,department_elective,AP
391848,ME,8,CE962,alc,AA
834515,MA,8,CH549,hasmed_elective,CC
301135,IE,3,IE801,honours,AB
847809,IE,3,IE320,honours,BB
628849,MA,3,MA634,honours,BC
581858,MA,4,EE641,flexible_elective,BC
871746,IE,4,CE685,alc,BC
993835,CE,6,ME600,minor,AP
265922,EP,6,EP915,core,CC
995208,ME,4,MM426,hasmed_elective,BC
327122,MM,8,ME417,flexible_elective,BC
928288,CSE,3,CSE994,core,BB
998293,ME,3,CH509,hasmed_elective,AB
310604,EE,8,EE557,alc,CC
836881,MM,6,IE617,hasmed_elective,BC
180828,CSE,8,CSE296,core,BC
608522,EC,3,EC191,core,AP
388969,CSE,8,IE332,department_elective,BB
310604,EE,4,IE686,department_elective,CC
461584,EE,3,EE380,honours,AB
265922,EP,3,EP793,alc,AB
588946,MA,8,EP976,minor,AP
733782,CH,4,EE831,flexible_elective,CC
150503,CH,8,MA655,hasmed_elective,AB
881983,MA,4,MA749,honours,AA
847809,IE,6,CE469,alc,CC
572815,CSE,4,MA787,minor,AA
124663,EE,4,EE626,flexible_elective,CC
391848,ME,4,ME284,core,CC
993835,CE,8,EP554,minor,BB
581065,EP,3,EP130,core,BC
928288,CSE,6,IE994,department_elective,AB
203200,CH,4,IE178,alc,AA
203200,CH,4,MA938,hasmed_elective,AB
718510,EP,4,IE616,department_elective,AA
270007,IE,6,EE295,department_elective,BC
478606,CE,8,MM419,hasmed_elective,AA
773982,EE,4,EE376,department_elective,AB
150503,CH,8,CH881,honours,AB
572815,CSE,8,MA829,alc,BC
681499,CH,8,CE537,minor,CC
500658,CE,3,CH651,department_elective,AP
310604,EE,6,EP130,flexible_elective,BC
816041,MA,3,MA366,core,CC
628849,MA,3,MM924,minor,BC
613401,CE,6,CE379,core,AA
986057,ME,3,MA726,alc,AA
194063,EP,3,EP787,honours,AA
681499,CH,3,CE496,flexible_elective,BC
282482,MM,4,CH112,department_elective,BC
816041,MA,4,MA875,alc,AA
907454,CSE,8,EP152,minor,AA
733782,CH,8,CH411,core,AB
381227,CE,8,IE184,hasmed_elective,AB
589528,EE,8,MA250,flexible_elective,AB
816041,MA,6,MA512,core,CC
810863,CE,8,CE628,core,AP
143856,CE,8,CSE129,minor,AB
851029,CSE,3,EE547,department_elective,AA
589528,EE,6,EE418,core,AA
907454,CSE,3,CSE572,honours,AB
143142,CSE,8,EC259,hasmed_elective,BB
582912,CH,4,EE196,alc,AP
294697,MM,8,MM854,alc,BB
364146,MA,6,EP538,alc,CC
381227,CE,8,CSE359,minor,AA
488661,EE,4,EE778,honours,AB
787967,EC,6,CE707,minor,BC
571782,ME,6,CH318,alc,BC
608952,EP,3,CSE969,department_elective,AB
214270,CH,6,CH984,honours,AA
358405,MA,3,EE313,alc,AP
703403,EC,8,EC805,core,AP
692318,CSE,8,CSE496,core,BB
836431,EE,6,EE355,honours,AB
787967,EC,8,EC295,honours,CC
488661,EE,8,EE832,honours,AB
391848,ME,6,IE844,department_elective,BC
270007,IE,6,IE403,core,BC
208100,EE,8,CH392,flexible_elective,BB
465496,MA,4,IE197,flexible_elective,CC
775967,EC,6,CH892,alc,BB
203200,CH,4,EE500,flexible_elective,AB
364146,MA,6,ME889,hasmed_elective,AP
571782,ME,6,MA868,alc,BB
775967,EC,8,CSE857,alc,AA
381526,CE,3,CE229,honours,CC
461584,EE,8,EE779,honours,BB
145372,EP,6,EE544,minor,BC
461971,CE,6,CE874,core,AB
265922,EP,3,CH603,hasmed_elective,AB
270007,IE,4,CSE472,flexible_elective,BB
733782,CH,4,ME561,flexible_elective,AB
971123,MA,8,CSE315,minor,CC
145372,EP,6,EP190,honours,AA
138296,MM,4,MM475,honours,AB
589528,EE,6,EE232,core,BB
773982,EE,8,EC987,department_elective,AB
986057,ME,6,CE811,minor,AA
628849,MA,3,EP504,minor,BB
461971,CE,8,CE807,core,AP
364146,MA,4,MA128,honours,BB
265922,EP,3,CSE739,flexible_elective,AB
144528,ME,4,ME248,honours,CC
482623,IE,8,IE289,core,BB
521087,CSE,4,CSE726,honours,AP
628849,MA,8,MA509,honours,BC
461584,EE,4,EE405,honours,BC
478606,CE,3,CH376,department_elective,BC
773982,EE,4,CH217,alc,AA
998293,ME,3,CSE975,flexible_elective,BB
214270,CH,6,EE282,alc,AP
970791,MA,8,MA813,core,CC
888886,CE,6,MM815,minor,AA
998293,ME,4,ME262,department_elective,CC
589528,EE,6,EE116,alc,AP
613401,CE,8,CE394,hasmed_elective,BC
597353,CSE,8,MM982,minor,AA
283796,ME,8,CE469,department_elective,BC
458200,EC,3,MA648,flexible_elective,BB
208100,EE,8,EE749,flexible_elective,BB
841365,MA,4,MA194,flexible_elective,AP
379479,MA,4,MA110,honours,CC
379479,MA,6,MA805,core,CC
461971,CE,4,EP750,minor,BC
787967,EC,3,EC394,core,BC
461971,CE,8,CE902,department_elective,BB
270007,IE,8,IE243,honours,AA
973158,EE,8,CH185,minor,AA
581065,EP,3,EP455,honours,BC
960395,EE,6,ME793,department_elective,AP
145372,EP,8,MA581,alc,AA
986057,ME,8,EE147,department_elective,BB
881983,MA,4,MA895,core,BC
589528,EE,6,CH105,flexible_elective,BC
836881,MM,6,EE748,department_elective,AP
534763,MA,3,EC718,flexible_elective,AB
294697,MM,8,MM913,flexible_elective,AP
845623,EE,4,CSE766,flexible_elective,AA
521087,CSE,8,CE780,department_elective,CC
124663,EE,8,EC794,alc,CC
834515,MA,8,EC662,flexible_elective,AP
208100,EE,6,IE718,flexible_elective,AA
879634,EP,4,CE889,flexible_elective,AA
733782,CH,6,EP511,department_elective,BC
781075,CE,4,CE451,honours,AB
871746,IE,3,EC680,hasmed_elective,BC
391848,ME,6,MA225,alc,AA
485484,MM,8,MM475,honours,AB
718510,EP,4,IE578,minor,CC
364146,MA,4,ME340,minor,AA
488661,EE,6,MA162,alc,AB
879634,EP,4,EP698,core,AB
214270,CH,6,CH624,core,AP
971123,MA,6,IE314,alc,CC
517837,CH,6,EE394,department_elective,BB
294697,MM,3,EE391,hasmed_elective,CC
199713,EE,6,EC137,hasmed_elective,BB
750259,MM,6,CH306,alc,BB
214270,CH,4,CH157,honours,AP
310604,EE,6,EE497,flexible_elective,BB
703403,EC,4,EE102,department_elective,BB
750259,MM,8,EC637,alc,BC
301135,IE,8,EP983,department_elective,CC
364146,MA,4,IE749,hasmed_elective,AB
888886,CE,3,CE481,honours,BB
716985,MM,6,EC835,flexible_elective,AB
608952,EP,4,IE976,flexible_elective,AB
986057,ME,3,MM734,alc,AA
344265,CSE,4,MA113,hasmed_elective,AP
329535,EC,3,EC219,core,AB
810863,CE,6,EP594,minor,BC
270007,IE,3,EE545,hasmed_elective,AB
458200,EC,4,EC462,core,AA
294697,MM,3,CH895,flexible_elective,AB
143142,CSE,3,EC837,minor,BB
138296,MM,8,MM922,honours,BC
907454,CSE,4,CSE213,core,AB
582912,CH,6,MA411,flexible_elective,AA
517837,CH,3,MA804,alc,AB
581065,EP,4,MM929,minor,BB
970791,MA,8,MA656,honours,AB
379479,MA,6,IE433,minor,AB
521087,CSE,3,EE311,alc,BB
381227,CE,3,CSE723,minor,AP
973158,EE,4,CE822,department_elective,AA
150503,CH,8,CH689,core,AA
628849,MA,3,MA313,honours,BC
773982,EE,4,IE612,department_elective,CC
775967,EC,8,EC827,honours,CC
703403,EC,3,EP857,minor,BB
810863,CE,6,CSE804,hasmed_elective,CC
871746,IE,3,MM536,alc,CC
208100,EE,6,EE888,flexible_elective,BB
517837,CH,4,CH434,honours,BB
145372,EP,6,EP648,honours,CC
478606,CE,8,CE130,honours,BB
788020,CE,8,MA901,alc,BC
775967,EC,8,CSE228,department_elective,BB
955757,MM,3,EC591,department_elective,CC
581858,MA,3,ME130,department_elective,CC
208100,EE,8,EE520,honours,AB
681499,CH,4,CSE657,minor,CC
781075,CE,6,CE921,core,AP
301135,IE,4,ME962,hasmed_elective,BB
973158,EE,6,ME779,flexible_elective,CC
521087,CSE,6,ME646,minor,CC
478606,CE,6,IE967,hasmed_elective,BC
270007,IE,8,IE815,core,BC
773982,EE,4,IE837,alc,BB
485484,MM,6,MM309,core,BC
159438,EE,8,IE657,department_elective,CC
928288,CSE,3,CSE972,core,CC
379479,MA,6,EP551,minor,AP
534763,MA,3,MA641,honours,CC
960395,EE,6,CSE649,hasmed_elective,AA
391848,ME,4,ME357,flexible_elective,BB
143142,CSE,8,CSE647,honours,AP
571782,ME,8,ME607,core,BB
879634,EP,4,MA800,minor,AA
521087,CSE,6,CH929,flexible_elective,AP
294697,MM,3,CSE477,alc,BC
907454,CSE,4,MA691,minor,CC
150503,CH,4,EP388,hasmed_elective,CC
960395,EE,3,MA783,alc,AA
703403,EC,8,EE475,minor,AA
150503,CH,3,ME747,flexible_elective,CC
294697,MM,4,CE897,hasmed_elective,BC
881983,MA,8,CH896,flexible_elective,BB
851029,CSE,3,CSE930,hasmed_elective,BC
971123,MA,4,MM969,flexible_elective,BC
458200,EC,8,EC813,honours,BC
810863,CE,3,CE968,honours,BC
782129,MA,3,CH947,minor,CC
782129,MA,4,MA958,core,AP
208100,EE,6,EE893,department_elective,AA
521087,CSE,4,EC311,alc,BC
733782,CH,8,EC856,minor,BB
851029,CSE,3,ME896,flexible_elective,AA
775967,EC,8,IE900,hasmed_elective,BC
282482,MM,8,IE360,alc,AA
488661,EE,4,CH572,department_elective,CC
881983,MA,3,CSE136,alc,CC
